frame,class_id,conf,x1,y1,x2,y2
301, 3, 0.40, 0.969904, 0.411527, 1.039762, 0.623504
302, 17, 0.25, 0.407348, 0.392692, 0.601521, 0.690753
302, 12, 0.49, 0.439273, 0.486960, 1.336101, 1.486960
302, 3, 0.49, 0.798202, 0.409953, 0.920971, 0.647853
302, 3, 0.44, 0.979769, 0.412460, 1.019449, 0.624606
303, 12, 0.39, 0.440488, 0.488956, 1.332092, 1.488956
303, 3, 0.45, 0.804427, 0.412395, 0.922053, 0.650396
303, 3, 0.35, 0.983318, 0.434382, 1.016483, 0.689104
304, 17, 0.26, 0.438542, 0.401546, 0.643198, 0.675362
304, 12, 0.28, 0.444315, 0.490271, 1.260987, 1.490271
304, 3, 0.32, 0.823200, 0.425583, 0.955652, 0.656970
304, 1, 0.32, 0.910634, 0.799083, 1.089268, 1.233923
305, 12, 0.32, 0.446713, 0.490458, 1.266330, 1.490458
305, 3, 0.49, 0.830948, 0.426899, 0.971789, 0.653506
306, 17, 0.26, 0.454135, 0.402485, 0.672869, 0.679111
306, 12, 0.27, 0.448310, 0.490967, 1.237406, 1.490967
306, 3, 0.42, 0.834876, 0.426901, 0.974570, 0.653747
307, 17, 0.27, 0.462524, 0.431188, 0.665120, 0.654096
307, 3, 0.49, 0.850835, 0.428204, 1.003548, 0.654558
308, 3, 0.51, 0.855832, 0.429096, 0.995891, 0.657592
309, 6, 0.35, 0.864879, 0.711084, 1.151277, 1.292206
309, 3, 0.61, 0.857786, 0.429571, 0.992931, 0.667272
310, 17, 0.27, 0.867024, 0.718267, 1.150401, 1.313769
310, 12, 0.29, 0.445275, 0.492445, 1.243723, 1.492445
310, 6, 0.31, 0.865992, 0.719547, 1.193235, 1.249197
310, 3, 0.36, 0.870067, 0.436540, 1.021449, 0.733121
310, 3, 0.33, 0.958500, 0.434539, 1.048549, 0.684099
311, 17, 0.37, 0.485858, 0.439911, 0.667233, 0.663846
311, 12, 0.41, 0.445258, 0.491582, 1.243532, 1.491582
311, 6, 0.25, 0.866812, 0.719813, 1.182950, 1.243719
311, 3, 0.52, 0.963505, 0.434644, 1.044850, 0.700392
311, 3, 0.48, 0.873668, 0.431259, 1.000880, 0.683102
312, 6, 0.30, 0.491100, 0.439411, 0.682082, 0.666728
312, 12, 0.44, 0.489152, 0.490229, 1.271570, 1.490229
312, 3, 0.57, 0.964758, 0.434342, 1.040134, 0.704824
312, 3, 0.56, 0.876926, 0.432870, 1.005145, 0.676297
313, 6, 0.32, 0.495445, 0.439511, 0.689447, 0.677423
313, 17, 0.27, 0.874973, 0.720014, 1.136678, 1.325317
313, 12, 0.53, 0.491379, 0.490327, 1.283697, 1.490327
313, 6, 0.30, 0.874831, 0.720915, 1.175917, 1.248587
313, 3, 0.59, 0.963287, 0.435088, 1.036109, 0.697016
313, 3, 0.53, 0.884186, 0.434538, 1.019392, 0.674936
314, 17, 0.36, 0.498981, 0.439342, 0.693405, 0.672995
314, 12, 0.33, 0.492584, 0.490550, 1.276492, 1.490550
314, 3, 0.47, 0.965787, 0.433703, 1.036327, 0.685559
314, 3, 0.44, 0.899012, 0.435291, 1.048678, 0.690300
314, 2, 0.28, 0.880104, 0.549415, 1.037592, 0.669806
315, 6, 0.27, 0.500472, 0.440145, 0.701525, 0.672539
315, 12, 0.32, 0.493883, 0.493978, 1.222683, 1.493978
315, 3, 0.53, 0.901033, 0.434370, 1.050583, 0.681020
315, 3, 0.29, 0.961618, 0.433524, 1.030252, 0.680120
316, 6, 0.26, 0.502620, 0.439349, 0.701286, 0.682584
316, 12, 0.34, 0.493839, 0.491394, 1.229731, 1.491394
316, 3, 0.50, 0.900007, 0.434095, 1.035595, 0.680578
316, 3, 0.26, 0.961375, 0.435593, 1.027574, 0.670598
317, 6, 0.27, 0.504807, 0.439897, 0.691328, 0.675250
317, 12, 0.40, 0.493163, 0.492163, 1.239515, 1.492163
317, 3, 0.53, 0.900900, 0.434191, 1.027038, 0.680983
317, 3, 0.27, 0.965979, 0.436725, 1.033179, 0.672917
318, 17, 0.36, 0.507047, 0.438945, 0.689409, 0.671016
318, 12, 0.40, 0.493290, 0.492063, 1.253950, 1.492063
318, 3, 0.43, 0.905766, 0.435091, 1.041848, 0.685300
319, 6, 0.26, 0.509271, 0.441586, 0.692548, 0.676943
319, 12, 0.40, 0.494034, 0.493475, 1.213227, 1.493475
319, 3, 0.42, 0.911349, 0.434033, 1.053072, 0.689562
320, 6, 0.27, 0.511428, 0.440800, 0.695467, 0.672444
320, 12, 0.49, 0.494489, 0.492140, 1.250027, 1.492140
320, 3, 0.57, 0.911253, 0.434566, 1.047691, 0.686257
321, 6, 0.26, 0.511609, 0.440265, 0.697727, 0.668674
321, 12, 0.46, 0.493328, 0.491076, 1.279307, 1.491076
321, 3, 0.56, 0.909687, 0.431147, 1.035203, 0.682052
321, 3, 0.26, 0.062746, 0.388417, 0.195452, 0.573142
322, 17, 0.38, 0.514200, 0.439184, 0.698753, 0.672885
322, 12, 0.44, 0.441605, 0.489945, 1.352485, 1.489945
322, 3, 0.46, 0.912859, 0.431676, 1.037773, 0.682763
323, 17, 0.37, 0.515712, 0.437671, 0.699886, 0.678600
323, 12, 0.37, 0.495083, 0.491819, 1.249159, 1.491820
323, 3, 0.48, 0.914336, 0.431039, 1.036303, 0.679851
323, 2, 0.26, 0.910300, 0.548976, 1.052472, 0.671135
324, 17, 0.32, 0.514191, 0.438518, 0.696728, 0.665698
324, 12, 0.45, 0.493800, 0.491040, 1.276382, 1.491040
324, 3, 0.49, 0.921001, 0.438663, 1.060127, 0.716493
324, 2, 0.42, 0.913929, 0.550198, 1.055730, 0.654638
325, 17, 0.34, 0.515126, 0.438116, 0.696386, 0.663834
325, 12, 0.49, 0.442090, 0.490184, 1.393050, 1.490184
325, 3, 0.59, 0.925829, 0.432619, 1.049171, 0.690247
325, 2, 0.46, 0.916854, 0.551158, 1.064385, 0.644752
326, 17, 0.30, 0.516365, 0.438229, 0.697149, 0.657109
326, 12, 0.48, 0.493812, 0.490406, 1.332065, 1.490406
326, 6, 0.26, 0.899248, 0.715964, 1.140587, 1.281472
326, 3, 0.54, 0.927596, 0.433517, 1.054221, 0.697384
326, 2, 0.32, 0.917516, 0.551929, 1.056676, 0.674631
327, 17, 0.29, 0.516760, 0.438548, 0.702286, 0.677880
327, 12, 0.44, 0.495495, 0.491978, 1.268607, 1.491979
327, 3, 0.62, 0.929550, 0.435381, 1.054090, 0.700668
327, 2, 0.36, 0.921447, 0.554490, 1.063545, 0.657398
328, 17, 0.33, 0.517600, 0.439454, 0.701783, 0.678203
328, 12, 0.34, 0.495314, 0.492456, 1.281317, 1.492456
328, 3, 0.63, 0.932321, 0.435569, 1.051666, 0.703772
328, 2, 0.45, 0.928598, 0.555184, 1.064861, 0.654711
329, 17, 0.30, 0.537058, 0.443987, 0.716335, 0.688772
329, 12, 0.40, 0.494359, 0.491356, 1.318293, 1.491356
329, 3, 0.61, 0.935126, 0.435197, 1.052117, 0.701376
329, 2, 0.49, 0.929771, 0.557763, 1.064828, 0.652680
330, 17, 0.29, 0.538475, 0.441525, 0.720499, 0.693341
330, 12, 0.33, 0.440954, 0.490019, 1.389871, 1.490019
330, 3, 0.58, 0.938184, 0.435156, 1.055301, 0.697028
330, 3, 0.29, 0.069576, 0.386461, 0.210358, 0.579861
330, 2, 0.43, 0.930850, 0.559587, 1.071393, 0.659786
331, 17, 0.33, 0.539507, 0.442544, 0.726613, 0.694585
331, 12, 0.32, 0.442972, 0.491058, 1.355665, 1.491058
331, 3, 0.43, 0.939179, 0.436797, 1.047771, 0.696194
331, 2, 0.30, 0.931275, 0.560976, 1.071492, 0.671626
332, 17, 0.37, 0.541864, 0.444218, 0.728618, 0.691037
332, 12, 0.43, 0.442456, 0.491087, 1.363178, 1.491087
332, 3, 0.30, 0.943562, 0.450541, 1.066049, 0.758678
332, 2, 0.25, 0.938055, 0.570514, 1.066101, 0.654329
333, 6, 0.28, 0.542313, 0.443710, 0.731133, 0.695798
333, 12, 0.40, 0.442724, 0.489142, 1.405135, 1.489142
333, 3, 0.30, 0.949693, 0.455032, 1.050113, 0.716429
334, 6, 0.32, 0.544748, 0.445266, 0.737313, 0.702647
334, 12, 0.47, 0.441561, 0.488386, 1.385047, 1.488386
334, 3, 0.51, 0.950279, 0.458120, 1.051017, 0.740284
335, 6, 0.34, 0.547060, 0.447116, 0.743200, 0.698041
335, 12, 0.47, 0.441742, 0.489155, 1.416673, 1.489155
335, 3, 0.60, 0.950885, 0.461968, 1.050198, 0.758228
335, 3, 0.31, 0.068433, 0.400066, 0.208069, 0.615775
336, 6, 0.29, 0.546854, 0.448432, 0.738318, 0.699147
336, 12, 0.55, 0.441140, 0.487163, 1.402194, 1.487163
336, 3, 0.63, 0.951061, 0.462772, 1.048370, 0.754020
336, 3, 0.33, 0.068474, 0.400722, 0.208339, 0.610554
337, 6, 0.32, 0.547796, 0.447359, 0.743234, 0.699720
337, 12, 0.55, 0.441062, 0.487334, 1.441062, 1.487334
337, 3, 0.44, 0.952762, 0.464996, 1.044370, 0.747109
337, 3, 0.33, 0.068399, 0.402190, 0.209538, 0.617324
338, 6, 0.30, 0.549747, 0.449526, 0.747585, 0.701597
338, 12, 0.53, 0.441534, 0.487852, 1.418682, 1.487852
338, 3, 0.39, 0.954798, 0.465751, 1.042226, 0.755445
338, 3, 0.35, 0.068535, 0.401627, 0.209952, 0.613656
339, 6, 0.32, 0.550342, 0.448913, 0.752646, 0.713448
339, 12, 0.41, 0.441093, 0.489760, 1.423529, 1.489760
339, 3, 0.41, 0.955939, 0.465596, 1.039758, 0.753618
339, 3, 0.31, 0.068358, 0.402121, 0.209574, 0.613209
339, 2, 0.28, 0.953716, 0.600741, 1.053634, 0.690212
340, 6, 0.35, 0.551053, 0.448328, 0.754741, 0.714124
340, 12, 0.52, 0.440848, 0.488982, 1.426890, 1.488982
340, 3, 0.47, 0.958914, 0.465357, 1.036290, 0.754599
340, 3, 0.33, 0.068609, 0.402364, 0.210475, 0.615172
341, 6, 0.35, 0.551226, 0.449310, 0.754245, 0.719763
341, 12, 0.48, 0.441735, 0.489395, 1.408289, 1.489395
341, 12, 0.26, 0.547447, 0.492716, 1.123473, 1.461461
341, 3, 0.50, 0.959700, 0.482517, 1.037305, 0.793659
341, 3, 0.28, 0.068567, 0.402638, 0.211561, 0.616324
342, 6, 0.34, 0.552460, 0.451027, 0.753690, 0.723411
342, 12, 0.50, 0.440630, 0.487943, 1.418199, 1.487943
342, 12, 0.30, 0.547321, 0.491735, 1.130111, 1.486565
342, 6, 0.26, 0.916598, 0.720213, 1.099513, 1.260545
342, 3, 0.48, 0.960999, 0.482914, 1.036090, 0.777482
342, 3, 0.31, 0.068741, 0.402265, 0.211124, 0.618698
342, 2, 0.32, 0.960063, 0.614522, 1.050840, 0.716744
343, 6, 0.32, 0.551617, 0.449604, 0.750856, 0.721507
343, 12, 0.45, 0.440212, 0.488024, 1.440212, 1.488024
343, 12, 0.27, 0.546053, 0.492107, 1.144870, 1.492107
343, 6, 0.27, 0.914976, 0.720404, 1.106405, 1.267009
343, 3, 0.53, 0.962390, 0.483818, 1.034381, 0.768625
343, 3, 0.35, 0.068738, 0.402584, 0.208685, 0.615218
343, 2, 0.28, 0.961577, 0.613708, 1.047150, 0.712631
344, 6, 0.31, 0.553588, 0.449830, 0.751027, 0.718360
344, 12, 0.43, 0.439972, 0.488603, 1.439972, 1.488603
344, 12, 0.28, 0.547948, 0.491853, 1.144915, 1.491853
344, 3, 0.57, 0.964439, 0.484647, 1.033265, 0.777749
344, 3, 0.31, 0.068805, 0.403277, 0.210555, 0.622335
344, 2, 0.27, 0.963139, 0.614888, 1.045791, 0.712294
345, 6, 0.32, 0.554867, 0.448632, 0.755500, 0.722256
345, 17, 0.27, 0.131735, 0.663613, 0.429093, 1.228488
345, 12, 0.40, 0.441158, 0.488788, 1.410739, 1.488788
345, 12, 0.26, 0.548696, 0.491890, 1.127852, 1.491890
345, 6, 0.27, 0.132270, 0.711710, 0.396425, 1.335052
345, 3, 0.48, 0.966063, 0.484464, 1.032642, 0.765668
345, 2, 0.28, 0.965387, 0.616733, 1.042816, 0.714443
346, 6, 0.33, 0.556727, 0.449506, 0.755723, 0.722534
346, 17, 0.27, 0.133250, 0.664531, 0.435259, 1.236247
346, 12, 0.45, 0.440146, 0.486954, 1.440146, 1.486954
346, 12, 0.28, 0.549446, 0.491413, 1.140708, 1.491413
346, 6, 0.29, 0.134900, 0.710284, 0.402444, 1.334932
346, 3, 0.40, 0.967514, 0.484337, 1.033695, 0.767273
346, 3, 0.32, 0.069796, 0.402976, 0.212726, 0.622685
346, 2, 0.27, 0.967590, 0.616434, 1.037107, 0.714210
347, 6, 0.33, 0.559509, 0.449377, 0.756959, 0.724058
347, 17, 0.28, 0.131668, 0.664089, 0.431819, 1.238966
347, 12, 0.44, 0.441135, 0.488554, 1.441135, 1.488554
347, 12, 0.31, 0.550202, 0.492898, 1.148890, 1.492898
347, 6, 0.28, 0.134229, 0.709217, 0.399295, 1.334772
347, 3, 0.36, 0.969363, 0.484434, 1.034213, 0.773156
347, 2, 0.28, 0.968675, 0.616548, 1.035402, 0.716076
348, 6, 0.30, 0.557571, 0.447951, 0.756810, 0.736874
348, 6, 0.28, 0.130252, 0.663374, 0.422796, 1.239235
348, 12, 0.47, 0.442085, 0.489059, 1.401418, 1.489059
348, 2, 0.26, 0.971020, 0.616489, 1.031285, 0.714165
349, 6, 0.32, 0.561381, 0.445334, 0.764019, 0.739345
349, 6, 0.30, 0.128897, 0.662185, 0.414910, 1.222658
349, 12, 0.31, 0.442985, 0.490789, 1.419108, 1.490788
350, 6, 0.27, 0.557889, 0.441667, 0.769854, 0.747977
350, 12, 0.27, 0.441885, 0.490645, 1.414417, 1.490645
350, 6, 0.29, 0.140748, 0.663357, 0.437990, 1.232862
351, 17, 0.34, 0.566499, 0.443332, 0.779447, 0.738659
351, 3, 0.28, 0.073788, 0.400551, 0.237900, 0.665941
352, 17, 0.36, 0.568599, 0.443656, 0.774169, 0.739754
352, 6, 0.27, 0.135520, 0.663859, 0.438049, 1.231984
352, 12, 0.28, 0.445592, 0.488821, 1.445592, 1.488821
352, 3, 0.28, 0.078148, 0.397588, 0.253521, 0.655669
353, 17, 0.32, 0.568657, 0.442990, 0.764925, 0.746769
353, 17, 0.30, 0.133973, 0.664066, 0.434169, 1.263008
353, 6, 0.33, 0.141523, 0.664594, 0.444821, 1.225856
353, 12, 0.38, 0.444229, 0.488888, 1.444229, 1.488888
353, 3, 0.34, 0.084262, 0.384822, 0.248660, 0.588251
354, 17, 0.29, 0.592497, 0.442964, 0.817328, 0.748981
354, 17, 0.28, 0.136054, 0.667346, 0.435817, 1.233663
354, 6, 0.36, 0.139566, 0.706356, 0.414108, 1.304660
354, 12, 0.36, 0.441504, 0.489560, 1.441504, 1.489560
354, 3, 0.51, 0.090799, 0.385890, 0.261380, 0.592430
355, 6, 0.27, 0.597971, 0.442669, 0.824381, 0.734746
355, 6, 0.37, 0.142437, 0.713446, 0.414058, 1.312997
355, 12, 0.47, 0.440399, 0.486671, 1.440399, 1.486671
355, 3, 0.38, 0.097335, 0.386461, 0.264257, 0.591812
356, 6, 0.34, 0.605573, 0.443155, 0.833975, 0.733328
356, 12, 0.36, 0.442484, 0.451130, 1.442484, 1.451130
356, 6, 0.30, 0.147653, 0.713834, 0.424673, 1.300752
356, 3, 0.27, 0.109922, 0.383734, 0.285414, 0.589156
357, 6, 0.27, 0.614759, 0.440951, 0.831028, 0.737671
357, 12, 0.29, 0.441303, 0.449414, 1.415956, 1.449414
358, 17, 0.38, 0.622632, 0.439474, 0.830641, 0.744356
358, 12, 0.34, 0.438700, 0.489939, 1.438700, 1.489939
358, 6, 0.33, 0.178573, 0.708436, 0.482091, 1.339295
358, 3, 0.34, 0.120285, 0.381120, 0.318845, 0.595374
359, 17, 0.33, 0.645905, 0.440122, 0.878274, 0.748157
359, 6, 0.40, 0.184542, 0.665056, 0.553520, 1.225336
359, 12, 0.49, 0.438107, 0.490046, 1.438107, 1.490046
360, 6, 0.34, 0.654653, 0.441310, 0.892391, 0.739540
360, 6, 0.34, 0.186816, 0.664921, 0.543893, 1.215671
361, 17, 0.44, 0.667017, 0.439300, 0.885462, 0.812915
361, 6, 0.30, 0.666098, 0.440114, 0.907342, 0.753851
361, 6, 0.26, 0.192737, 0.661557, 0.546917, 1.191586
361, 3, 0.27, 0.168347, 0.376358, 0.341240, 0.583352
362, 17, 0.33, 0.193373, 0.664769, 0.557156, 1.259191
362, 6, 0.44, 0.197534, 0.663253, 0.593469, 1.209456
362, 17, 0.29, 0.690515, 0.435471, 0.935636, 0.770045
362, 12, 0.30, 0.443529, 0.451359, 1.443529, 1.451359
363, 6, 0.36, 0.703087, 0.440597, 0.956348, 0.736794
363, 17, 0.26, 0.193474, 0.662418, 0.563864, 1.264188
363, 12, 0.36, 0.487532, 0.488978, 1.487532, 1.488978
363, 6, 0.34, 0.197373, 0.661062, 0.587334, 1.203165
364, 17, 0.38, 0.718891, 0.435804, 0.947930, 0.821254
364, 6, 0.30, 0.717742, 0.436200, 0.970161, 0.753675
364, 12, 0.32, 0.487386, 0.494112, 1.487386, 1.494112
364, 6, 0.27, 0.197656, 0.665581, 0.609399, 1.224044
365, 17, 0.35, 0.742747, 0.432743, 0.980479, 0.785377
365, 6, 0.26, 0.745999, 0.437089, 1.013992, 0.774609
365, 12, 0.44, 0.439505, 0.496636, 1.439505, 1.496636
365, 6, 0.29, 0.230230, 0.664427, 0.627633, 1.254194
365, 3, 0.28, 0.243800, 0.360870, 0.389531, 0.546453
366, 17, 0.46, 0.756779, 0.434557, 0.998866, 0.789730
366, 6, 0.35, 0.754970, 0.434791, 1.026258, 0.742115
366, 6, 0.38, 0.233097, 0.666821, 0.643477, 1.236294
366, 12, 0.38, 0.442602, 0.493671, 1.381790, 1.493671
367, 17, 0.36, 0.774247, 0.429781, 0.993759, 0.786562
367, 6, 0.28, 0.774876, 0.411427, 1.060214, 0.769491
367, 12, 0.33, 0.486505, 0.492906, 1.486505, 1.492906
367, 6, 0.25, 0.232905, 0.663196, 0.621247, 1.296916
367, 3, 0.40, 0.141083, 0.402047, 0.258579, 0.647243
368, 17, 0.37, 0.798445, 0.429692, 1.032486, 0.785107
368, 6, 0.27, 0.800944, 0.411738, 1.097619, 0.771094
368, 12, 0.36, 0.485315, 0.494099, 1.485315, 1.494099
368, 6, 0.27, 0.241740, 0.664765, 0.679703, 1.224209
368, 3, 0.37, 0.296854, 0.358550, 0.441239, 0.550964
369, 17, 0.30, 0.800995, 0.411278, 1.051946, 0.790629
369, 12, 0.58, 0.486916, 0.494190, 1.486916, 1.494190
369, 3, 0.28, 0.171895, 0.401266, 0.272994, 0.664190
370, 17, 0.40, 0.828486, 0.411151, 1.068642, 0.822958
370, 6, 0.35, 0.828632, 0.412512, 1.117402, 0.782310
370, 12, 0.59, 0.487713, 0.494885, 1.487713, 1.494885
371, 17, 0.46, 0.857277, 0.430666, 1.098862, 0.802310
371, 6, 0.30, 0.856170, 0.411472, 1.143025, 0.774463
371, 17, 0.25, 0.286537, 0.667537, 0.709470, 1.293975
371, 12, 0.39, 0.489022, 0.499080, 1.317307, 1.499080
371, 6, 0.34, 0.289140, 0.666052, 0.744623, 1.252884
372, 17, 0.45, 0.865254, 0.436087, 1.097238, 0.807252
372, 6, 0.34, 0.863878, 0.436317, 1.129087, 0.758141
372, 12, 0.55, 0.490219, 0.495062, 1.412883, 1.495062
372, 6, 0.28, 0.296138, 0.664777, 0.738305, 1.244696
373, 17, 0.51, 0.874576, 0.434968, 1.104678, 0.860011
373, 6, 0.26, 0.874537, 0.435739, 1.136779, 0.796578
373, 12, 0.60, 0.489933, 0.497129, 1.338525, 1.497129
374, 17, 0.31, 0.879709, 0.432803, 1.093545, 0.873928
374, 6, 0.26, 0.877543, 0.412664, 1.140299, 0.788095
374, 12, 0.64, 0.490276, 0.495679, 1.342911, 1.495679
375, 17, 0.41, 0.884523, 0.431170, 1.089487, 0.796318
375, 6, 0.33, 0.885358, 0.413234, 1.130035, 0.792420
375, 13, 0.28, 0.270688, 0.241763, 0.323367, 0.349768
375, 12, 0.55, 0.491330, 0.495759, 1.407663, 1.495759
376, 6, 0.30, 0.885869, 0.411698, 1.114101, 0.810654
376, 12, 0.62, 0.493154, 0.498884, 1.356176, 1.498883
376, 3, 0.26, 0.240932, 0.388055, 0.308049, 0.591078
377, 17, 0.33, 0.902922, 0.434864, 1.100196, 0.847358
377, 12, 0.51, 0.491477, 0.498747, 1.296406, 1.498747
377, 3, 0.25, 0.245730, 0.402611, 0.327290, 0.637114
378, 17, 0.30, 0.886740, 0.432739, 1.106375, 0.822578
378, 12, 0.45, 0.490115, 0.545915, 1.386400, 1.545915
379, 17, 0.26, 0.900541, 0.433550, 1.090810, 0.834973
379, 12, 0.52, 0.492286, 0.544772, 1.397850, 1.544772
380, 17, 0.29, 0.901415, 0.434920, 1.092336, 0.840724
380, 12, 0.46, 0.492121, 0.496621, 1.392399, 1.496621
381, 6, 0.29, 0.901154, 0.439385, 1.119628, 0.811451
381, 12, 0.55, 0.492075, 0.496805, 1.428824, 1.496805
382, 17, 0.36, 0.906119, 0.438575, 1.089641, 0.862937
382, 6, 0.28, 0.905355, 0.439503, 1.110818, 0.810869
382, 12, 0.58, 0.490993, 0.496173, 1.411997, 1.496173
382, 1, 0.28, 0.182310, 0.715667, 0.415897, 1.347119
383, 17, 0.38, 0.907468, 0.437887, 1.087593, 0.861357
383, 6, 0.28, 0.907079, 0.438911, 1.104879, 0.800808
383, 12, 0.48, 0.494072, 0.497401, 1.299247, 1.497401
383, 1, 0.36, 0.187420, 0.711474, 0.429422, 1.325426
384, 17, 0.32, 0.909947, 0.441532, 1.092161, 0.790370
384, 12, 0.38, 0.496218, 0.497580, 1.275042, 1.497580
385, 17, 0.31, 0.913945, 0.438316, 1.078140, 0.854487
385, 12, 0.26, 0.496381, 0.547713, 1.286208, 1.547713
386, 12, 0.44, 0.493354, 0.494372, 1.306068, 1.494372
387, 17, 0.31, 0.928162, 0.405102, 1.077546, 0.789964
387, 12, 0.56, 0.492636, 0.491577, 1.422518, 1.491577
388, 6, 0.30, 0.934246, 0.396313, 1.075481, 0.792019
388, 12, 0.51, 0.437703, 0.488904, 1.267009, 1.488904
388, 1, 0.29, 0.237338, 0.662527, 0.488152, 1.291008
389, 12, 0.31, 0.492272, 0.490966, 1.370621, 1.490966
389, 3, 0.35, 0.319485, 0.330750, 0.384266, 0.558767
389, 1, 0.32, 0.031245, 0.381364, 0.100548, 0.660560
390, 12, 0.34, 0.441024, 0.491860, 1.229941, 1.491860
390, 3, 0.31, 0.327323, 0.306643, 0.393816, 0.501426
390, 1, 0.28, 0.039454, 0.356786, 0.114234, 0.620823
391, 12, 0.30, 0.491933, 0.493652, 1.329976, 1.493652
392, 12, 0.50, 0.492690, 0.495380, 1.394244, 1.495380
392, 3, 0.30, 0.346111, 0.277378, 0.417466, 0.515872
393, 12, 0.36, 0.540035, 0.495480, 1.339295, 1.495480
394, 12, 0.40, 0.493684, 0.496465, 1.357413, 1.496465
395, 12, 0.40, 0.540184, 0.496489, 1.312829, 1.496490
396, 12, 0.31, 0.540391, 0.496836, 1.302102, 1.496836
397, 12, 0.47, 0.492539, 0.495502, 1.391004, 1.495502
397, 3, 0.32, 0.345370, 0.254490, 0.412394, 0.475708
398, 12, 0.38, 0.492866, 0.497620, 1.377195, 1.497620
398, 3, 0.33, 0.345484, 0.253810, 0.412444, 0.473138
399, 12, 0.40, 0.492611, 0.496447, 1.401905, 1.496447
399, 3, 0.36, 0.346122, 0.252439, 0.412134, 0.472595
400, 12, 0.39, 0.539911, 0.497115, 1.349584, 1.497115
400, 3, 0.35, 0.506425, 0.225431, 0.656445, 0.425493
401, 12, 0.42, 0.493099, 0.494816, 1.420143, 1.494816
401, 3, 0.41, 0.506213, 0.225581, 0.659165, 0.431780
402, 12, 0.45, 0.492776, 0.493964, 1.404642, 1.493964
402, 3, 0.45, 0.507045, 0.225173, 0.661012, 0.437464
402, 3, 0.38, 0.412126, 0.248668, 0.488972, 0.471992
402, 3, 0.35, 0.349664, 0.251223, 0.418165, 0.475000
403, 12, 0.44, 0.492159, 0.494283, 1.401003, 1.494283
403, 3, 0.42, 0.351020, 0.251672, 0.422040, 0.469504
403, 3, 0.39, 0.507818, 0.225342, 0.660135, 0.438773
403, 3, 0.27, 0.413009, 0.248010, 0.485502, 0.466992
404, 12, 0.39, 0.493086, 0.494773, 1.376920, 1.494773
404, 3, 0.46, 0.506945, 0.225728, 0.662308, 0.445492
404, 3, 0.35, 0.351780, 0.250468, 0.422202, 0.464181
405, 12, 0.37, 0.492793, 0.444075, 1.492792, 1.444075
405, 3, 0.50, 0.507627, 0.224167, 0.663473, 0.441083
405, 2, 0.31, 0.362838, 0.357659, 0.450354, 0.418790
407, 12, 0.33, 0.492197, 0.442643, 1.475129, 1.442642
408, 12, 0.38, 0.492153, 0.495201, 1.432971, 1.495201
408, 3, 0.26, 0.512392, 0.225366, 0.669185, 0.432287
409, 12, 0.41, 0.491909, 0.495289, 1.480661, 1.495289
410, 12, 0.38, 0.492086, 0.494037, 1.492086, 1.494037
411, 12, 0.38, 0.491364, 0.493268, 1.491364, 1.493268
412, 12, 0.41, 0.491439, 0.493157, 1.491439, 1.493158
413, 12, 0.30, 0.491525, 0.494404, 1.491525, 1.494404
414, 12, 0.29, 0.491728, 0.494218, 1.491728, 1.494218
415, 12, 0.39, 0.491259, 0.441443, 1.491259, 1.441443
415, 1, 0.26, 0.068348, 0.298380, 0.197816, 0.574338
416, 12, 0.34, 0.491911, 0.440986, 1.491911, 1.440986
416, 1, 0.26, 0.069192, 0.299161, 0.202954, 0.572639
417, 1, 0.26, 0.071929, 0.297910, 0.204700, 0.578029
418, 1, 0.25, 0.072386, 0.297079, 0.216722, 0.574240
419, 12, 0.43, 0.492889, 0.440289, 1.492889, 1.440289
421, 17, 0.29, 0.061881, 0.303623, 0.198685, 0.604766
421, 12, 0.33, 0.542552, 0.443649, 1.485719, 1.443649
421, 3, 0.29, 0.560668, 0.227816, 0.714148, 0.426704
422, 6, 0.31, 0.068838, 0.299881, 0.232064, 0.579977
422, 12, 0.27, 0.493002, 0.493114, 1.464895, 1.493114
422, 3, 0.33, 0.014937, 0.122848, 0.048708, 0.239579
423, 17, 0.27, 0.072428, 0.295923, 0.248582, 0.565782
423, 12, 0.31, 0.491699, 0.442345, 1.448982, 1.442345
423, 3, 0.31, 0.019790, 0.123223, 0.065319, 0.251003
424, 6, 0.26, 0.082179, 0.291559, 0.282513, 0.558667
424, 12, 0.36, 0.490931, 0.441760, 1.490931, 1.441760
424, 3, 0.32, 0.029013, 0.121071, 0.088052, 0.252358
424, 3, 0.31, 0.589273, 0.242772, 0.740549, 0.454813
425, 17, 0.27, 0.093190, 0.295881, 0.273995, 0.609164
425, 6, 0.26, 0.092360, 0.294997, 0.309452, 0.570830
425, 12, 0.32, 0.491638, 0.493506, 1.413899, 1.493506
425, 3, 0.58, 0.034180, 0.123307, 0.108077, 0.252726
426, 17, 0.25, 0.099525, 0.294698, 0.313218, 0.554656
426, 12, 0.27, 0.491044, 0.493847, 1.373178, 1.493847
426, 3, 0.41, 0.044269, 0.121454, 0.143569, 0.251278
427, 17, 0.32, 0.115494, 0.293398, 0.333579, 0.599780
427, 6, 0.26, 0.114336, 0.292267, 0.368384, 0.578456
427, 12, 0.34, 0.491947, 0.493099, 1.329447, 1.493099
427, 3, 0.44, 0.055656, 0.122101, 0.168052, 0.243805
428, 17, 0.33, 0.119903, 0.291055, 0.359595, 0.602733
428, 6, 0.26, 0.117887, 0.289566, 0.405996, 0.573051
